district_id,district,street_type,street_details,location,location_id,green_area_ZV_road_trees_AV,specie,total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03,Retiro,Plaza,,Luis Mitjans,,ZV,Acer pseudoplatanus,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03,Retiro,Plaza,,Luis Mitjans,,ZV,Platanus x hybrida,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04,Salamanca,Calle,,Alcalá (Salamanca),,AV,Sophora japonica,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04,Salamanca,Calle,,Alcántara,,AV,Sophora japonica,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04,Salamanca,Calle,,Azcona,,AV,Hibiscus syriacus,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04,Salamanca,Calle,,Campanar,,AV,Pyrus calleryana,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04,Salamanca,Calle,,Castelló (Salamanca),,AV,Melia azedarach,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04,Salamanca,Calle,,Castelló (Salamanca),,AV,Sophora japonica,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04,Salamanca,Calle,,Claudio Coello,,AV,Cercis siliquastrum,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04,Salamanca,Calle,,Conde de Peñalver,,AV,Melia azedarach,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04,Salamanca,Calle,,Conde de Peñalver,,AV,Sophora japonica,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04,Salamanca,Calle,,Diego de León,,AV,Robinia pseudoacacia,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04,Salamanca,Calle,,Diego de León,,AV,Sophora japonica,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04,Salamanca,Calle,,Francisco Silvela (Salamanca),,AV,Koelreuteria paniculata,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04,Salamanca,Calle,,Francisco Silvela (Salamanca),,AV,Platanus x hybrida,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04,Salamanca,Calle,,Goya,,AV,Sophora japonica,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04,Salamanca,Calle,,Jorge Juan,,AV,Quercus robur,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04,Salamanca,Calle,,José Ortega y Gasset,,AV,Sophora japonica,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04,Salamanca,Calle,,Lagasca (Salamanca),,AV,Ligustrum japonicum,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04,Salamanca,Plaza,,Marqués de Salamanca,,AV,Koelreuteria paniculata,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04,Salamanca,Calle,,Martínez Izquierdo,,AV,Sophora japonica,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04,Salamanca,Calle,,Núñez de Balboa (Salamanca),,AV,Hibiscus syriacus,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04,Salamanca,Calle,,Padilla,,AV,Aesculus hippocastanum,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04,Salamanca,Calle,,Padilla,,AV,Ligustrum japonicum,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04,Salamanca,Calle,,Recoletos,,AV,Prunus padus,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04,Salamanca,Avenida,de los,Toreros,,AV,Celtis australis,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04,Salamanca,Avenida,de los,Toreros,,AV,Melia azedarach,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04,Salamanca,Plaza,,San Cayetano,,ZV,Cercis siliquastrum,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04,Salamanca,Parque,,Sancho Dávila,,ZV,Cercis siliquastrum,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04,Salamanca,Plaza,,Toros de las Ventas (arbolado - aparcamiento),,ZV,Platanus x hybrida,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04,Salamanca,Plaza,,Toros de las Ventas (arbolado),,ZV,Aesculus hippocastanum,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04,Salamanca,Plaza,,Toros de las Ventas (arbolado),,ZV,Melia azedarach,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04,Salamanca,Plaza,,Toros de las Ventas (jardines),,ZV,Cercis siliquastrum,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05,Chamartín,Calle,,Abantos,4,AV,Acer platanoides 'Crimson King',1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05,Chamartín,Calle,,Alfonso XIII,121,AV,Sophora japonica,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05,Chamartín,Calle,,Alfonso XIII c/v Encinas,176,AV,Sophora japonica,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05,Chamartín,Calle,,Alhelíes,8,AV,Crataegus laevigata,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05,Chamartín,Calle,,Arquitecto Gaudí,9,AV,Celtis australis,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05,Chamartín,Calle,,Atalaya,23,AV,Melia azedarach,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05,Chamartín,Calle,,Belalcázar,4,AV,Crataegus laevigata,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05,Chamartín,Calle,,Carbonero y Sol,frente 20,AV,Melia azedarach,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05,Chamartín,Calle,,Carlos Maurrás c/v Doctor Fleming ,4,AV,Acer freemanii,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05,Chamartín,Calle,,Castrejón,7,AV,Sophora japonica,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05,Chamartín,Calle,,Clavileño,67,AV,Melia azedarach,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05,Chamartín,Calle,,Colombia,45,AV,Sophora japonica,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05,Chamartín,Calle,,Concha Espina,32,AV,Melia azedarach,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05,Chamartín,Calle,,Costa Rica,42,AV,Celtis australis,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05,Chamartín,Calle,,Eresma,6,AV,Celtis australis,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05,Chamartín,Calle,,Fernán Núñez,4,AV,Sophora japonica,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05,Chamartín,Calle,,Francisco Alcántara,frente 3,AV,Melia azedarach,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05,Chamartín,Calle,,Gómez Cano,10,AV,Magnolia grandiflora,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05,Chamartín,Calle,,Guadalquivir,12,AV,Pyrus calleryana,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05,Chamartín,Calle,,Guerrero y Mendoza,,AV,Sophora japonica,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05,Chamartín,Calle,,Irati,8,AV,Sophora japonica,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05,Chamartín,Calle,,Jorge Manrique,19,AV,Sophora japonica,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05,Chamartín,Plaza,,José Castillejo,,AV,Gleditsia triacanthos,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05,Chamartín,Plaza,de la,Justicia,,AV,Pyrus calleryana,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05,Chamartín,Paseo,de la,La Habana,,AV,Sophora japonica,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05,Chamartín,Calle,,Leizarán,1,AV,Sophora japonica,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05,Chamartín,Calle,,Luis Muriel,11,AV,Acer buergerianum,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05,Chamartín,Calle,,Maestro Chapí,,AV,Sophora japonica,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05,Chamartín,Calle,,Marceliano Santamaría,11,AV,Acer freemanii,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05,Chamartín,Calle,,Marqués de Torrelaguna,10,AV,Acer platanoides,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05,Chamartín,Calle,,Mauricio Ravel,2,AV,Acer platanoides,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05,Chamartín,Calle,,Oquendo,7,AV,Sophora japonica,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05,Chamartín,Calle,,Pablo Aranda,1,AV,Sophora japonica,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05,Chamartín,Calle,,Pardo Bazán,41,AV,Sophora japonica,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05,Chamartín,Calle,,Pardo Bazán c/v Sauce ,,AV,Sophora japonica,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05,Chamartín,Paseo,,Pedro de Valdivia,15,AV,Sophora japonica,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05,Chamartín,Paseo,,Peñota,14,AV,Acer platanoides 'Crimson King',1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05,Chamartín,Paseo,,Pintor Ribera,31,AV,Sophora japonica,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05,Chamartín,Calle,,Prieto Ureña,1,AV,Celtis australis,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05,Chamartín,Calle,,Príncipe de Vergara,215,AV,Celtis australis,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05,Chamartín,Calle,,Puerto Rico,48,AV,Melia azedarach,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05,Chamartín,Calle,,Rafael Salgado,1,AV,Sophora japonica,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05,Chamartín,Calle,,Rodríguez Marín,57,AV,Gleditsia triacanthos,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05,Chamartín,Calle,,Roncal,2,AV,Acer buergerianum,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05,Chamartín,Calle,,Santa María Magdalena,23,AV,Sophora japonica,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05,Chamartín,Calle,,Santiago Bernabeú,12,AV,Acer freemanii,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05,Chamartín,Calle,,Sauce,,AV,Sophora japonica,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05,Chamartín,Calle,,Segre,23,AV,Gleditsia triacanthos,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05,Chamartín,Calle,,Sil,40,AV,Ilex aquifolium,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05,Chamartín,Calle,,Suero de Quiñones,,AV,Koelreuteria paniculata,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05,Chamartín,Calle,,Tambre,22,AV,Celtis australis,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05,Chamartín,Calle,,Torpedero Tucumán,11,AV,Celtis australis,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05,Chamartín,Calle,,Uruguay c/v Víctor de La Serna,,AV,Sophora japonica,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05,Chamartín,Calle,,Velázquez,150,AV,Platanus x hybrida,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05,Chamartín,Calle,,Víctor de La Serna,37,AV,Sophora japonica,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05,Chamartín,Calle,,Vitruvio,5,AV,Melia azedarach,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05,Chamartín,Avenida,de,Burgos,30,ZV,Acer freemanii,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05,Chamartín,Calle,,Drácena,42,ZV,Melia azedarach,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05,Chamartín,Plaza,,Gabriel Lobo,,ZV,Sophora japonica,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05,Chamartín,Plaza,,José Castillejo,,ZV,Cupressus sempervirens,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05,Chamartín,Calle,,José Vasconcelos (PAR),,ZV,Acer platanoides 'Crimson King',1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05,Chamartín,Calle,,Mario Benedetti,,ZV,Paulownia tomentosa,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05,Chamartín,Bulevar,,Mauricio Legendre (jardineras),,ZV,Trachycarpus fortunei,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05,Chamartín,Calle,,Memorial 11 de marzo de 2004 (mediana),,ZV,Lagerstroemia indica,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05,Chamartín,Parque,,Orlando Tamayo Zapata,,ZV,Melia azedarach,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05,Chamartín,Parque,,Orlando Tamayo Zapata,,ZV,Sophora japonica,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05,Chamartín,Plaza,,Puerta de América,,ZV,Cercis siliquastrum,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05,Chamartín,Plaza,,Puerta de América,,ZV,Koelreuteria paniculata,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05,Chamartín,Plaza,,Sagrado Corazón de Jesús,,ZV,Acer platanoides,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05,Chamartín,Plaza,,Sagrado Corazón de Jesús,,ZV,Melia azedarach,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05,Chamartín,Calle,,Víctor de la Serna,16-20,ZV,Cupressus sempervirens,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05,Chamartín,Calle,,Víctor de la Serna,16-20,ZV,Koelreuteria paniculata,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05,Chamartín,Calle,,Vitruvio,5,ZV,Melia azedarach,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06,Tetuán,Avenida,,Asturias,15,AV,Firmiana simplex,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06,Tetuán,Calle,,Aviador Zorita,10,AV,Acer freemanii,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06,Tetuán,Avenida,,Brasil,6,AV,Platanus x hybrida,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06,Tetuán,Calle,,Bravo Murillo (Tetuán),154,AV,Platanus x hybrida,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06,Tetuán,Calle,,Bravo Murillo (Tetuán),198,AV,Sophora japonica,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06,Tetuán,Calle,,Bravo Murillo Jardineras (Tetuán),1,AV,Photinia fraserii,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06,Tetuán,Calle,,Capitán Blanco Argibay,50,AV,Hibiscus syriacus,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06,Tetuán,Calle,,Capitán Blanco Argibay,60,AV,Platanus x hybrida,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06,Tetuán,Calle,,Conde de Serrallo,13,AV,Platanus x hybrida,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06,Tetuán,Calle,,Cuatro Amigos,2,AV,Acer freemanii,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06,Tetuán,Glorieta,,Cuatro Caminos (Tetuán),2,AV,Celtis australis,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06,Tetuán,Calle,,Doctor Maríani,3,AV,Cercis siliquastrum,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06,Tetuán,Calle,,Dulcinea,1,AV,Ligustrum japonicum 'Variegata',1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06,Tetuán,Calle,,Edgar Neville,10,AV,Platanus x hybrida,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06,Tetuán,Calle,,Emilia,8,AV,Melia azedarach,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06,Tetuán,Calle,,Fortunata y Jacinta,10,AV,Acer freemanii,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06,Tetuán,Calle,,Francisco Gervás,7,AV,Celtis australis,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06,Tetuán,Calle,,Francos Rodríguez (Tetuán),67,AV,Aesculus hippocastanum,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06,Tetuán,Calle,,General Ramírez de Madrid,29,AV,Celtis australis,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06,Tetuán,Calle,,General Ramírez de Madrid,12,AV,Platanus x hybrida,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06,Tetuán,Calle,,Goiri,16,AV,Pyrus calleryana,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06,Tetuán,Calle,,Hernani,31,AV,Ligustrum japonicum,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06,Tetuán,Calle,,Hernani,59,AV,Platanus x hybrida,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06,Tetuán,Calle,,Hierbabuena,2,AV,Ligustrum japonicum,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06,Tetuán,Calle,,Huesca,21,AV,Firmiana simplex,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06,Tetuán,Calle,,Huesca,33,AV,Platanus x hybrida,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06,Tetuán,Calle,,Infanta Mercedes,30,AV,Acer freemanii,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06,Tetuán,Plaza,,Joaquín Dicenta,3,AV,Ligustrum japonicum,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06,Tetuán,Calle,,Julián Besteiro,19,AV,Acer campestre,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06,Tetuán,Calle,,Marqués de Viana,34,AV,Melia azedarach,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06,Tetuán,Calle,,Morando,16,AV,Acer freemanii,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06,Tetuán,Calle,,Muller,66,AV,Carpinus betulus,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06,Tetuán,Calle,,Nador,,AV,Ligustrum japonicum,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06,Tetuán,Calle,,Nuestra Señora del Carmen,,AV,Cercis siliquastrum,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06,Tetuán,Calle,,Ofelia Nieto (Tetuán),149,AV,Gleditsia triacanthos,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06,Tetuán,Calle,,Orense,2,AV,Acer freemanii,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,apl
06,Tetuán,Avenida,,Pablo Iglesias (Tetuán),69,AV,Platanus x hybrida,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06,Tetuán,Calle,,Pamplona,15,AV,Platanus x hybrida,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06,Tetuán,Calle,,Pedro Moreno,4,AV,Celtis australis,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06,Tetuán,Calle,,Pensamiento,27,AV,Acer freemanii,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06,Tetuán,Calle,,Pinos Alta,47,AV,Robinia pseudoacacia 'Casque rouge',1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06,Tetuán,Calle,,Pintor Juan Gris,3,AV,Platanus x hybrida,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06,Tetuán,Calle,,Poeta Joan Maragall,17,AV,Platanus x hybrida,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06,Tetuán,Calle,,Raimundo Fernández Villaverde (Tetuán),43,AV,Koelreuteria paniculata,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06,Tetuán,Calle,,Reina Mercedes,23,AV,Platanus x hybrida,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06,Tetuán,Avenida,,Reina Victoria (Tetuán),16,AV,Ligustrum japonicum,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06,Tetuán,Calle,,Rosario Pino,7,AV,Acer freemanii,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06,Tetuán,Calle,,San Aquilino,13,AV,Albizia julibrissin,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06,Tetuán,Calle,,San Germán,4,AV,Acer freemanii,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06,Tetuán,Calle,,San Germán,72,AV,Ligustrum japonicum,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06,Tetuán,Calle,,Sierra Bullones,3,AV,Ligustrum japonicum,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06,Tetuán,Calle,,Sinesio Delgado (Tetuán),13,AV,Acer pseudoplatanus,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06,Tetuán,Calle,,Sinesio Delgado (Tetuán),,AV,Sophora japonica,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06,Tetuán,Calle,,Sor Ángela de la Cruz,2,AV,Platanus x hybrida,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06,Tetuán,Calle,,Topete,2,AV,Ligustrum japonicum,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06,Tetuán,Calle,,Vicente Gaceo,23,AV,Celtis australis,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06,Tetuán,Parque,,Agustín Rodríguez Sahagún,,ZV ,Parrotia persica,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06,Tetuán,Calle,,Bravo Murillo 107,,ZV ,Acer campestre,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06,Tetuán,,,Complejo Azca nivel 695 (Torre Europa),,ZV ,Calocedrus decurrens,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06,Tetuán,Calle,,Francos Rodríguez (mediana),,ZV ,Photinia x fraserii 'Red Robin',2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06,Tetuán,Avenida,,General Perón (mediana),,ZV ,Thuja occidentalis 'Smaradge',8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06,Tetuán,Parque,,Huerta del Obispo,,ZV ,Cupressocyparis leylandii,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06,Tetuán,Parque,,Huerta del Obispo,,ZV ,Platanus x hybrida,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06,Tetuán,,,Matadero (zona verde),,ZV ,Celtis australis,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06,Tetuán,Calle,,Pamplona (mediana),,ZV ,Hibiscus syriacus,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06,Tetuán,Parque,,Pinos,,ZV ,Morus alba 'Pendula',1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06,Tetuán,Calle,,Pinos Alta - Gabriel Portadales,,ZV ,Ligustrum japonicum,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06,Tetuán,Calle,,Pinos Alta - Gabriel Portadales,,ZV ,Liquidambar styraciflua,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06,Tetuán,Plaza,de la,Remonta,,ZV ,Acer pseudoplatanus,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06,Tetuán,Glorieta,,Rocío Dúrcal (entorno),,ZV ,Acer platanoides,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06,Tetuán,Calle,,Sor Ángela de la Cruz (mediana),,ZV ,Cercis siliquastrum,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06,Tetuán,Calle,,Teresita González de Quevedo,4,ZV ,Cupressus sempervirens,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06,Tetuán,Calle,,Teresita González de Quevedo,4,ZV ,Pyrus calleryana,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07,Chamberí,Calle,,Alenza,2,AV,Ligustrum japonicum,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07,Chamberí,Calle,,Alonso Cano,2,AV,Pyrus calleryana,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07,Chamberí,Plaza,,Alonso Martínez (Chamberí),5,AV,Aesculus hippocastanum,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07,Chamberí,Calle,,Andrés Mellado,frente 78,AV,Celtis australis,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07,Chamberí,Calle,,Andrés Mellado,89,AV,Sophora japonica,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
